2026-04-23 10:05:30.788 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_178_1] [2026-04-23 10:05:30.788] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-92] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_71_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-109] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_123_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-181] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_181_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-111] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_112_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-22] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_84_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-128] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_135_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-196] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_196_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-68] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_34_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-103] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_111_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-172] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_170_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-75] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_18_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-127] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_127_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-142] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_137_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-149] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_149_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-36] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_17_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-24] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_11_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-71] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_65_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-152] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_150_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-47] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_88_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-119] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_121_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-198] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_198_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-73] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_12_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.791 [http-nio-0.0.0.0-8080-exec-146] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_147_1] [2026-04-23 10:05:30.791] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-145] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_145_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-108] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_107_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-180] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_180_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-89] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_73_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-10] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_28_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-160] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_160_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-14] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_44_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-138] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_142_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-66] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_78_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-186] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_185_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-27] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_81_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-102] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_103_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-121] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_113_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-163] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_167_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-78] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_95_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-84] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_23_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-115] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_120_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-44] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_75_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-126] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_126_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-79] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_97_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-21] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_2_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-72] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_27_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.790 [http-nio-0.0.0.0-8080-exec-151] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_151_1] [2026-04-23 10:05:30.790] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-57] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_19_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-130] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_131_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-112] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_119_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-19] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_50_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-76] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_59_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-87] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_46_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-137] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_138_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-110] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_110_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-70] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_79_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-117] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_108_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-7] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_37_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-185] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_186_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-58] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_26_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-63] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_31_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-51] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_16_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-80] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_96_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-100] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_9_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-18] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_91_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-26] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_15_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-153] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_154_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-123] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_106_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-40] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_56_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-5] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_86_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-94] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_60_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-158] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_157_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-116] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_116_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-134] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_129_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-129] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_132_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:30.789 [http-nio-0.0.0.0-8080-exec-197] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_197_1] [2026-04-23 10:05:30.789] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
